title,year_text,price,mileage,Գին_USD,Տարեթիվ,Վազք,Մակնիշ,Մեքենայի_տարիք
BMW X6,2025,€ 77 000,8600 կմ,192.5,2025.0,8600.0,BMW,0.0
BMW X6,2025,€ 78 000,8919 կմ,195.0,2025.0,8919.0,BMW,0.0
BMW X6,2025,€ 92 000,35 կմ,230.0,2025.0,35.0,BMW,0.0
BMW X6,2025,€ 90 000,6067 կմ,225.0,2025.0,6067.0,BMW,0.0
BMW iX,2025,€ 64 000,9900 կմ,160.0,2025.0,9900.0,BMW,0.0
Lexus NX 200,2024,$ 31 400,16000 կմ,31400.0,2024.0,16000.0,Lexus,1.0
Subaru Forester,2021,$ 5 600,12738 մղոն,5600.0,2021.0,12738.0,Subaru,4.0
Dodge Charger,2018,$ 3 700,55101 մղոն,3700.0,2018.0,55101.0,Dodge,7.0
Mercedes-Benz EQC,2023,€ 47 100,6800 կմ,117.75,2023.0,6800.0,Mercedes-Benz,2.0
Toyota Rav 4,2021,$ 11 700,33014 մղոն,11700.0,2021.0,33014.0,Toyota,4.0
Toyota Rav 4,2021,$ 11 500,33665 մղոն,11500.0,2021.0,33665.0,Toyota,4.0
Lexus RX 350 F Sport,2022,$ 21 800,26917 մղոն,21800.0,2022.0,26917.0,Lexus,3.0
Audi Q8,2022,€ 64 950,2700 կմ,162.375,2022.0,2700.0,Audi,3.0
Toyota Camry,2021,$ 11 500,71844 մղոն,11500.0,2021.0,71844.0,Toyota,4.0
BMW X7,2025,€ 96 900,276 կմ,242.25,2025.0,276.0,BMW,0.0
Lamborghini Urus,2022,€ 222 600,33000 մղոն,556.5,2022.0,33000.0,Lamborghini,3.0
Nissan Rogue,2018,$ 3 000,55146 մղոն,3000.0,2018.0,55146.0,Nissan,7.0
Mazda CX5,2018,$ 5 400,71825 մղոն,5400.0,2018.0,71825.0,Mazda,7.0
Mazda CX5,2018,$ 5 500,56905 մղոն,5500.0,2018.0,56905.0,Mazda,7.0
Lexus RX 350,2018,$ 12 000,64684 մղոն,12000.0,2018.0,64684.0,Lexus,7.0
BMW X3,2022,$ 21 000,51127 մղոն,21000.0,2022.0,51127.0,BMW,3.0
BMW X6,2022,$ 38 000,40612 մղոն,38000.0,2022.0,40612.0,BMW,3.0
Nissan Altima,2022,$ 17 500,15000 կմ,17500.0,2022.0,15000.0,Nissan,3.0
Mazda CX 30,2025,$ 7 500,4921 մղոն,7500.0,2025.0,4921.0,Mazda,0.0
Mazda CX 30,2021,$ 4 500,73236 մղոն,4500.0,2021.0,73236.0,Mazda,4.0
Mercedes-Benz GLE 350,2021,€ 52 000,80900 կմ,130.0,2021.0,80900.0,Mercedes-Benz,4.0
Mercedes-Benz GLE 450,2021,€ 52 000,89000 կմ,130.0,2021.0,89000.0,Mercedes-Benz,4.0
Lexus ES 350,2024,$ 25 700,10865 մղոն,25700.0,2024.0,10865.0,Lexus,1.0
Lexus ES 350,2020,$ 14 500,36843 մղոն,14500.0,2020.0,36843.0,Lexus,5.0
Nissan Kicks,2022,$ 3 800,15166 մղոն,3800.0,2022.0,15166.0,Nissan,3.0
Nissan Kicks,2022,$ 5 800,43889 մղոն,5800.0,2022.0,43889.0,Nissan,3.0
Nissan Kicks,2020,$ 3 650,54558 մղոն,3650.0,2020.0,54558.0,Nissan,5.0
Lexus RX 330,2005,$ 12 000,55000 մղոն,12000.0,2005.0,55000.0,Lexus,20.0
Mercedes-Benz S 500,2021,$ 83 000,46000 կմ,83000.0,2021.0,46000.0,Mercedes-Benz,4.0
Lexus IS 250,2014,$ 19 000,78000 կմ,19000.0,2014.0,78000.0,Lexus,11.0
Tesla Model S,2014,$ 12 000,180000 կմ,12000.0,2014.0,180000.0,Tesla,11.0
Audi A8,2000,$ 2 750,170000 կմ,2750.0,2000.0,170000.0,Audi,25.0
BMW X4,2019,$ 42 000,95000 կմ,42000.0,2019.0,95000.0,BMW,6.0
Chrysler 300 C,2005,$ 9 000,228000 կմ,9000.0,2005.0,228000.0,Chrysler,20.0
Lexus GX 550,2025,€ 147 600,15 կմ,369.0,2025.0,15.0,Lexus,0.0
Mercedes-Benz CLE 450,2024,$ 34 800,1407 մղոն,34800.0,2024.0,1407.0,Mercedes-Benz,1.0
BMW 760,2023,$ 103 000,33245 մղոն,103000.0,2023.0,33245.0,BMW,2.0
Toyota Land Cruiser Prado,2024,$ 61 800,10 կմ,61800.0,2024.0,10.0,Toyota,1.0
Lexus RX 350,2020,$ 16 000,27448 մղոն,16000.0,2020.0,27448.0,Lexus,5.0
Lexus RX 350 F Sport,2024,$ 57 200,10 կմ,57200.0,2024.0,10.0,Lexus,1.0
Toyota Camry,2020,$ 8 500,34311 մղոն,8500.0,2020.0,34311.0,Toyota,5.0
Hyundai Kona,2020,$ 4 300,41658 մղոն,4300.0,2020.0,41658.0,Hyundai,5.0
Toyota Corolla,2020,$ 5 500,79323 մղոն,5500.0,2020.0,79323.0,Toyota,5.0
Subaru Forester,2019,$ 3 800,60200 մղոն,3800.0,2019.0,60200.0,Subaru,6.0
Subaru Legacy,2020,$ 3 200,21028 մղոն,3200.0,2020.0,21028.0,Subaru,5.0
Kia K5,2023,$ 9 000,34578 մղոն,9000.0,2023.0,34578.0,Kia,2.0
Subaru Forester,2019,$ 4 200,58887 մղոն,4200.0,2019.0,58887.0,Subaru,6.0
Subaru Forester,2019,$ 4 200,57146 մղոն,4200.0,2019.0,57146.0,Subaru,6.0
Hyundai Kona,2021,$ 5 000,63729 մղոն,5000.0,2021.0,63729.0,Hyundai,4.0
Lexus GX 460,2022,$ 29 700,35547 մղոն,29700.0,2022.0,35547.0,Lexus,3.0
Chevrolet Cruze,2018,$ 2 200,86987 մղոն,2200.0,2018.0,86987.0,Chevrolet,7.0
Mercedes-Benz CLA 250,2018,$ 5 000,59867 մղոն,5000.0,2018.0,59867.0,Mercedes-Benz,7.0
Mercedes-Benz CLA 250,2018,$ 6 500,92893 մղոն,6500.0,2018.0,92893.0,Mercedes-Benz,7.0
Kia Sportage,2018,$ 3 500,70963 մղոն,3500.0,2018.0,70963.0,Kia,7.0
Kia Sportage,2018,$ 3 200,87490 մղոն,3200.0,2018.0,87490.0,Kia,7.0
Dodge Journey,2018,$ 2 100,83778 մղոն,2100.0,2018.0,83778.0,Dodge,7.0
Tesla Model 3,2018,$ 7 100,70441 մղոն,7100.0,2018.0,70441.0,Tesla,7.0
Subaru Outback,2020,$ 5 000,69925 մղոն,5000.0,2020.0,69925.0,Subaru,5.0
Dodge Challenger,2019,$ 5 500,81710 մղոն,5500.0,2019.0,81710.0,Dodge,6.0
Jeep Compass,2020,$ 4 200,61152 մղոն,4200.0,2020.0,61152.0,Jeep,5.0
Hyundai Tucson,2020,$ 5 800,55444 մղոն,5800.0,2020.0,55444.0,Hyundai,5.0
Subaru Outback,2020,$ 4 300,77763 մղոն,4300.0,2020.0,77763.0,Subaru,5.0
Chevrolet Volt,2013,$ 1 800,151400 կմ,1800.0,2013.0,151400.0,Chevrolet,12.0
Kia K5,2021,$ 7 200,55356 մղոն,7200.0,2021.0,55356.0,Kia,4.0
Kia K5,2021,$ 7 600,52925 մղոն,7600.0,2021.0,52925.0,Kia,4.0
Kia K5,2021,$ 7 000,43626 մղոն,7000.0,2021.0,43626.0,Kia,4.0
BMW M4,2024,€ 124 000,669 կմ,310.0,2024.0,669.0,BMW,1.0
BMW M4,2025,€ 126 000,6000 կմ,315.0,2025.0,6000.0,BMW,0.0
BMW M4,2025,€ 80 000,8600 կմ,200.0,2025.0,8600.0,BMW,0.0
BMW X5 M,2025,€ 124 000,6050 կմ,310.0,2025.0,6050.0,BMW,0.0
BMW X5 M,2025,€ 121 000,6100 կմ,302.5,2025.0,6100.0,BMW,0.0
BMW X5,2024,€ 79 000,8194 կմ,197.5,2024.0,8194.0,BMW,1.0
BMW X5,2025,€ 82 000,6800 կմ,205.0,2025.0,6800.0,BMW,0.0
BMW X5,2025,€ 86 000,6050 կմ,215.0,2025.0,6050.0,BMW,0.0
BMW XM,2025,€ 116 000,7556 կմ,290.0,2025.0,7556.0,BMW,0.0
BMW XM,2024,€ 142 000,8000 կմ,355.0,2024.0,8000.0,BMW,1.0
BMW XM,2025,€ 140 000,35 կմ,350.0,2025.0,35.0,BMW,0.0
BMW XM,2024,€ 115 000,6900 կմ,287.5,2024.0,6900.0,BMW,1.0
Toyota Rav 4,2022,$ 13 000,28733 մղոն,13000.0,2022.0,28733.0,Toyota,3.0
Toyota Rav 4,2022,$ 12 800,15465 մղոն,12800.0,2022.0,15465.0,Toyota,3.0
Tesla Model 3,2023,$ 11 000,53992 մղոն,11000.0,2023.0,53992.0,Tesla,2.0
Dodge Journey,2020,$ 3 500,72735 մղոն,3500.0,2020.0,72735.0,Dodge,5.0
Jeep Compass,2020,$ 3 900,55767 մղոն,3900.0,2020.0,55767.0,Jeep,5.0
Kia Optima,2020,$ 3 300,47401 մղոն,3300.0,2020.0,47401.0,Kia,5.0
Mercedes-Benz C 300,2019,$ 9 200,30123 մղոն,9200.0,2019.0,30123.0,Mercedes-Benz,6.0
Kia Optima,2020,$ 3 500,76040 մղոն,3500.0,2020.0,76040.0,Kia,5.0
Land Rover Discovery,2025,€ 78 100,3900 կմ,195.25,2025.0,3900.0,Land,0.0
Land Rover Range Rover,2025,€ 130 000,4500 կմ,325.0,2025.0,4500.0,Land,0.0
Nissan Versa,2020,$ 2 800,75197 մղոն,2800.0,2020.0,75197.0,Nissan,5.0
Mercedes-Benz CLA 250,2019,$ 7 000,75819 մղոն,7000.0,2019.0,75819.0,Mercedes-Benz,6.0
Kia Sportage,2020,$ 5 300,81684 մղոն,5300.0,2020.0,81684.0,Kia,5.0
Land Rover Range Rover Sport,2020,$ 23 500,33128 մղոն,23500.0,2020.0,33128.0,Land,5.0
Hyundai Sonata,2023,$ 7 000,71747 մղոն,7000.0,2023.0,71747.0,Hyundai,2.0
Mercedes-Benz GLS 600 Maybach,2025,€ 194 900,9282 կմ,487.25,2025.0,9282.0,Mercedes-Benz,0.0
Land Rover Range Rover Sport,2021,$ 25 000,31314 մղոն,25000.0,2021.0,31314.0,Land,4.0
Toyota Highlander,2021,$ 18 000,84547 մղոն,18000.0,2021.0,84547.0,Toyota,4.0
Toyota Highlander,2022,$ 20 000,71113 մղոն,20000.0,2022.0,71113.0,Toyota,3.0
Kia Sorento,2020,$ 4 700,71153 մղոն,4700.0,2020.0,71153.0,Kia,5.0
Mercedes-Benz C 300,2021,$ 11 600,40883 մղոն,11600.0,2021.0,40883.0,Mercedes-Benz,4.0
Toyota Corolla,2022,$ 7 500,43860 մղոն,7500.0,2022.0,43860.0,Toyota,3.0
Toyota Land Cruiser Prado,2024,$ 58 000,9500 կմ,58000.0,2024.0,9500.0,Toyota,1.0
Mercedes-Benz EQE,2024,$ 19 500,4087 մղոն,19500.0,2024.0,4087.0,Mercedes-Benz,1.0
BMW X2,2022,€ 22 300,27811 կմ,55.75,2022.0,27811.0,BMW,3.0
BMW X2,2025,€ 45 000,5900 կմ,112.5,2025.0,5900.0,BMW,0.0
Nissan Sentra,2018,$ 1 700,86272 մղոն,1700.0,2018.0,86272.0,Nissan,7.0
Hyundai Tucson,2018,$ 4 000,89988 մղոն,4000.0,2018.0,89988.0,Hyundai,7.0
BMW M4,2023,€ 75 000,4250 կմ,187.5,2023.0,4250.0,BMW,2.0
BMW XM,2025,€ 106 000,4900 կմ,265.0,2025.0,4900.0,BMW,0.0
BMW XM,2023,€ 138 000,50 կմ,345.0,2023.0,50.0,BMW,2.0
BMW XM,2024,€ 148 000,6990 կմ,370.0,2024.0,6990.0,BMW,1.0
BMW XM,2024,€ 129 000,3200 կմ,322.5,2024.0,3200.0,BMW,1.0
Honda Accord,2020,$ 6 000,50348 մղոն,6000.0,2020.0,50348.0,Honda,5.0
Honda Accord,2020,$ 6 200,65462 մղոն,6200.0,2020.0,65462.0,Honda,5.0
Chevrolet Malibu,2020,$ 3 200,70539 մղոն,3200.0,2020.0,70539.0,Chevrolet,5.0
Toyota Highlander,2021,$ 18 700,36901 մղոն,18700.0,2021.0,36901.0,Toyota,4.0
Toyota Highlander,2022,$ 20 000,64703 մղոն,20000.0,2022.0,64703.0,Toyota,3.0
Subaru Forester,2018,$ 3 500,54594 մղոն,3500.0,2018.0,54594.0,Subaru,7.0
Mercedes-Benz GLS 450,2025,€ 101 000,500 կմ,252.5,2025.0,500.0,Mercedes-Benz,0.0
Kia K5,2023,$ 9 500,83380 մղոն,9500.0,2023.0,83380.0,Kia,2.0
Dodge Charger,2021,$ 6 400,34603 մղոն,6400.0,2021.0,34603.0,Dodge,4.0
Tesla Model Y,2024,$ 16 500,10 մղոն,16500.0,2024.0,10.0,Tesla,1.0
Ford Escape,2020,$ 3 000,43657 մղոն,3000.0,2020.0,43657.0,Ford,5.0
Nissan Altima,2018,$ 2 400,72984 մղոն,2400.0,2018.0,72984.0,Nissan,7.0
Toyota Corolla,2020,$ 5 500,60177 մղոն,5500.0,2020.0,60177.0,Toyota,5.0
Jeep Cherokee,2021,$ 5 000,46544 մղոն,5000.0,2021.0,46544.0,Jeep,4.0
Chevrolet Cruze,2018,$ 2 000,54388 մղոն,2000.0,2018.0,54388.0,Chevrolet,7.0
Chevrolet Cruze,2018,$ 2 100,81885 մղոն,2100.0,2018.0,81885.0,Chevrolet,7.0
Zeekr 9X Hyper,2025,$ 110 550,10 կմ,110550.0,2025.0,10.0,Zeekr,0.0
Zeekr 9X Max,2025,$ 91 350,10 կմ,91350.0,2025.0,10.0,Zeekr,0.0
Zeekr 9X Ultra,2025,$ 100 350,10 կմ,100350.0,2025.0,10.0,Zeekr,0.0
Zeekr 9X Max,2025,$ 95 350,10 կմ,95350.0,2025.0,10.0,Zeekr,0.0
Zeekr 9X Hyper,2025,$ 110 550,10 կմ,110550.0,2025.0,10.0,Zeekr,0.0
Zeekr 9X Ultra,2025,$ 100 350,10 կմ,100350.0,2025.0,10.0,Zeekr,0.0
Zeekr 9X Max,2025,$ 95 350,10 կմ,95350.0,2025.0,10.0,Zeekr,0.0
Lexus NX 350,2025,$ 51 000,10 կմ,51000.0,2025.0,10.0,Lexus,0.0
Land Rover Discovery Sport,2025,€ 37 000,7061 կմ,92.5,2025.0,7061.0,Land,0.0
Land Rover Discovery,2025,€ 66 000,3900 կմ,165.0,2025.0,3900.0,Land,0.0
Land Rover Discovery,2025,€ 73 000,10 կմ,182.5,2025.0,10.0,Land,0.0
Land Rover Discovery,2025,€ 66 000,10 կմ,165.0,2025.0,10.0,Land,0.0
Mercedes-Benz S 680 Maybach 4MATIC,2025,€ 375 000,50 կմ,937.5,2025.0,50.0,Mercedes-Benz,0.0
Audi SQ8,2023,€ 121 000,305 կմ,302.5,2023.0,305.0,Audi,2.0
Toyota Highlander,2022,$ 19 300,42075 մղոն,19300.0,2022.0,42075.0,Toyota,3.0
Lexus NX 300h,2020,$ 14 400,43016 մղոն,14400.0,2020.0,43016.0,Lexus,5.0
Mercedes-Benz EQE SUV AMG,2024,€ 52 800,9880 կմ,132.0,2024.0,9880.0,Mercedes-Benz,1.0
Lexus ES 350,2022,$ 19 700,39453 մղոն,19700.0,2022.0,39453.0,Lexus,3.0
Mercedes-Benz GLB 250,2024,€ 37 000,14030 կմ,92.5,2024.0,14030.0,Mercedes-Benz,1.0
Chevrolet Equinox,2019,$ 3 300,80501 մղոն,3300.0,2019.0,80501.0,Chevrolet,6.0
Subaru Legacy,2019,$ 3 000,56119 մղոն,3000.0,2019.0,56119.0,Subaru,6.0
Nissan Rogue,2020,$ 4 500,82770 մղոն,4500.0,2020.0,82770.0,Nissan,5.0
Tesla Model 3,2021,$ 9 200,71065 մղոն,9200.0,2021.0,71065.0,Tesla,4.0
Tesla Model 3,2018,$ 7 000,58677 մղոն,7000.0,2018.0,58677.0,Tesla,7.0
Nissan Rogue,2020,$ 4 300,54131 մղոն,4300.0,2020.0,54131.0,Nissan,5.0
Nissan Rogue,2019,$ 3 800,40003 մղոն,3800.0,2019.0,40003.0,Nissan,6.0
Nissan Rogue,2020,$ 4 500,81380 մղոն,4500.0,2020.0,81380.0,Nissan,5.0
Nissan Rogue,2018,$ 3 100,83062 մղոն,3100.0,2018.0,83062.0,Nissan,7.0
Mercedes-Benz G 63 AMG,2025,€ 289 000,20 կմ,722.5,2025.0,20.0,Mercedes-Benz,0.0
BMW X5,2021,€ 54 500,44867 կմ,136.25,2021.0,44867.0,BMW,4.0
Tesla Model Y,2022,$ 16 000,34084 մղոն,16000.0,2022.0,34084.0,Tesla,3.0
Tesla Model Y,2021,$ 14 500,37994 մղոն,14500.0,2021.0,37994.0,Tesla,4.0
Mazda CX5,2021,$ 9 000,43896 մղոն,9000.0,2021.0,43896.0,Mazda,4.0
Chevrolet Equinox,2019,$ 4 000,68213 մղոն,4000.0,2019.0,68213.0,Chevrolet,6.0
Chevrolet Equinox,2019,$ 4 000,83283 մղոն,4000.0,2019.0,83283.0,Chevrolet,6.0
Ford Escape,2019,$ 3 100,86057 մղոն,3100.0,2019.0,86057.0,Ford,6.0
Jeep Cherokee,2019,$ 4 000,53956 մղոն,4000.0,2019.0,53956.0,Jeep,6.0
Mazda 3,2019,$ 4 000,58101 մղոն,4000.0,2019.0,58101.0,Mazda,6.0
Jeep Compass,2019,$ 3 700,87889 մղոն,3700.0,2019.0,87889.0,Jeep,6.0
Mercedes-Benz CLS 450,2022,$ 16 700,8611 մղոն,16700.0,2022.0,8611.0,Mercedes-Benz,3.0
Toyota Corolla,2022,$ 7 500,58808 մղոն,7500.0,2022.0,58808.0,Toyota,3.0
BMW X3,2025,$ 86 000,500 կմ,86000.0,2025.0,500.0,BMW,0.0
Nissan Versa,2019,$ 2 200,9407 կմ,2200.0,2019.0,9407.0,Nissan,6.0
Mercedes-Benz S 350,2025,€ 108 200,24900 կմ,270.5,2025.0,24900.0,Mercedes-Benz,0.0
Porsche Macan,2024,€ 95 700,19500 կմ,239.25,2024.0,19500.0,Porsche,1.0
Honda Accord,2020,$ 6 000,93197 մղոն,6000.0,2020.0,93197.0,Honda,5.0
Land Rover Range Rover Sport,2024,€ 106 800,5342 կմ,267.0,2024.0,5342.0,Land,1.0
Kia Optima,2020,$ 3 500,70355 մղոն,3500.0,2020.0,70355.0,Kia,5.0
Land Rover Range Rover Velar,2025,€ 81 900,3500 կմ,204.75,2025.0,3500.0,Land,0.0
Tesla Model 3,2019,$ 7 500,69516 մղոն,7500.0,2019.0,69516.0,Tesla,6.0
Lexus RX 350,2021,$ 19 500,52270 մղոն,19500.0,2021.0,52270.0,Lexus,4.0
Lexus RX 350,2022,$ 21 800,35742 մղոն,21800.0,2022.0,35742.0,Lexus,3.0
Lexus RX 350,2020,$ 15 000,49029 մղոն,15000.0,2020.0,49029.0,Lexus,5.0
Subaru Forester,2020,$ 4 500,54464 մղոն,4500.0,2020.0,54464.0,Subaru,5.0
Mercedes-Benz GLE 53 AMG Coupe,2022,€ 83 900,29800 կմ,209.75,2022.0,29800.0,Mercedes-Benz,3.0
Tesla Model Y,2023,$ 16 000,14272 մղոն,16000.0,2023.0,14272.0,Tesla,2.0
Hyundai Tucson,2019,$ 5 100,53857 մղոն,5100.0,2019.0,53857.0,Hyundai,6.0
Hyundai Tucson,2019,$ 5 000,36484 մղոն,5000.0,2019.0,36484.0,Hyundai,6.0
Kia Forte,2021,$ 4 500,45048 մղոն,4500.0,2021.0,45048.0,Kia,4.0
Rolls Royce Spectre,2023,€ 327 000,9100 կմ,817.5,2023.0,9100.0,Rolls,2.0
Rolls Royce Phantom,2025,€ 580 000,6000 կմ,1450.0,2025.0,6000.0,Rolls,0.0
Rolls Royce Phantom,2025,€ 584 000,100 կմ,1460.0,2025.0,100.0,Rolls,0.0
Rolls Royce Spectre,2025,€ 430 000,20 կմ,1075.0,2025.0,20.0,Rolls,0.0
Rolls Royce Spectre,2025,€ 426 000,10 կմ,1065.0,2025.0,10.0,Rolls,0.0
Rolls Royce Spectre,2025,€ 482 000,10 կմ,1205.0,2025.0,10.0,Rolls,0.0
BMW X5,2020,$ 22 000,60251 մղոն,22000.0,2020.0,60251.0,BMW,5.0
Hyundai Sonata,2021,$ 4 700,41075 մղոն,4700.0,2021.0,41075.0,Hyundai,4.0
Hyundai Sonata,2021,$ 4 500,74700 մղոն,4500.0,2021.0,74700.0,Hyundai,4.0
Land Rover Range Rover Evoque,2020,$ 12 000,34742 մղոն,12000.0,2020.0,34742.0,Land,5.0
Land Rover Range Rover Evoque,2020,$ 14 200,40470 մղոն,14200.0,2020.0,40470.0,Land,5.0
Nissan Altima,2018,$ 2 000,51992 մղոն,2000.0,2018.0,51992.0,Nissan,7.0
Toyota Land Cruiser Prado,2025,$ 83 600,25 մղոն,83600.0,2025.0,25.0,Toyota,0.0
Toyota Land Cruiser Prado,2025,$ 75 500,10 կմ,75500.0,2025.0,10.0,Toyota,0.0
Hyundai Sonata,2021,$ 4 500,44513 մղոն,4500.0,2021.0,44513.0,Hyundai,4.0
Chevrolet Volt,2017,$ 4 200,84814 կմ,4200.0,2017.0,84814.0,Chevrolet,8.0
Dodge Journey,2018,$ 2 100,72291 մղոն,2100.0,2018.0,72291.0,Dodge,7.0
Dodge Journey,2018,$ 2 100,83778 մղոն,2100.0,2018.0,83778.0,Dodge,7.0
Hyundai Kona,2018,$ 3 500,68864 մղոն,3500.0,2018.0,68864.0,Hyundai,7.0
Lexus IS 300,2022,$ 13 500,19666 մղոն,13500.0,2022.0,19666.0,Lexus,3.0
Toyota Corolla,2021,$ 6 300,62020 մղոն,6300.0,2021.0,62020.0,Toyota,4.0
Toyota Corolla,2022,$ 7 500,27282 մղոն,7500.0,2022.0,27282.0,Toyota,3.0
Mazda 6,2020,$ 5 800,53741 մղոն,5800.0,2020.0,53741.0,Mazda,5.0
Mercedes-Benz EQS,2025,€ 93 000,10 կմ,232.5,2025.0,10.0,Mercedes-Benz,0.0
Mercedes-Benz GLE 53 AMG Coupe,2025,€ 105 000,6810 կմ,262.5,2025.0,6810.0,Mercedes-Benz,0.0
Mercedes-Benz GLE 53 AMG,2024,€ 103 000,9669 կմ,257.5,2024.0,9669.0,Mercedes-Benz,1.0
Mercedes-Benz GLE 450,2025,€ 85 000,15 կմ,212.5,2025.0,15.0,Mercedes-Benz,0.0
Mercedes-Benz GLS 600 Maybach,2025,€ 205 000,50 կմ,512.5,2025.0,50.0,Mercedes-Benz,0.0
Mercedes-Benz CLA 45 AMG,2025,€ 48 000,7378 կմ,120.0,2025.0,7378.0,Mercedes-Benz,0.0
Mercedes-Benz CLA 180,2024,€ 27 000,7000 կմ,67.5,2024.0,7000.0,Mercedes-Benz,1.0
Nissan Altima,2019,$ 2 900,68721 մղոն,2900.0,2019.0,68721.0,Nissan,6.0
Nissan Altima,2019,$ 3 000,66409 մղոն,3000.0,2019.0,66409.0,Nissan,6.0
Ford Fusion,2019,$ 3 400,44718 մղոն,3400.0,2019.0,44718.0,Ford,6.0
Nissan Murano,2020,$ 6 000,45302 մղոն,6000.0,2020.0,45302.0,Nissan,5.0
Hyundai Tucson,2020,$ 6 000,41189 մղոն,6000.0,2020.0,41189.0,Hyundai,5.0
Mercedes-Benz CLS 55 AMG,2023,€ 67 000,15522 կմ,167.5,2023.0,15522.0,Mercedes-Benz,2.0
Chevrolet Malibu,2018,$ 2 700,68613 մղոն,2700.0,2018.0,68613.0,Chevrolet,7.0
Nissan Tiida,2005,֏ 1 440 000,200000 կմ,3600.0,2005.0,200000.0,Nissan,20.0
Chevrolet Volt,2017,$ 2 200,23500 կմ,2200.0,2017.0,23500.0,Chevrolet,8.0
Hyundai Elantra,2021,$ 15 200,130000 կմ,15200.0,2021.0,130000.0,Hyundai,4.0
Kia Forte,2021,$ 15 500,47000 կմ,15500.0,2021.0,47000.0,Kia,4.0
Mazda 3,2019,$ 13 900,104000 կմ,13900.0,2019.0,104000.0,Mazda,6.0
Toyota Camry,2018,֏ 6 950 000,101000 կմ,17375.0,2018.0,101000.0,Toyota,7.0
Toyota Camry,2025,$ 43 000,15000 կմ,43000.0,2025.0,15000.0,Toyota,0.0
Chevrolet Volt,2017,$ 2 500,184000 կմ,2500.0,2017.0,184000.0,Chevrolet,8.0
Mazda CX 30,2023,$ 21 900,6900 կմ,21900.0,2023.0,6900.0,Mazda,2.0
Mazda 6,2021,$ 19 900,29000 մղոն,19900.0,2021.0,29000.0,Mazda,4.0
Mercedes-Benz G 500,2001,$ 32 000,300000 կմ,32000.0,2001.0,300000.0,Mercedes-Benz,24.0
Land Rover Range Rover,2004,֏ 1 750 000,383000 կմ,4375.0,2004.0,383000.0,Land,21.0
Ford Mustang,2022,$ 25 800,40000 կմ,25800.0,2022.0,40000.0,Ford,3.0
Nissan Frontier,2019,$ 24 600,27000 կմ,24600.0,2019.0,27000.0,Nissan,6.0
Land Rover Range Rover,2019,$ 67 500,77000 կմ,67500.0,2019.0,77000.0,Land,6.0
Mercedes-Benz G 63 AMG,2022,$ 215 000,14000 կմ,215000.0,2022.0,14000.0,Mercedes-Benz,3.0
Mercedes-Benz G 63 AMG,2014,$ 71 000,76000 կմ,71000.0,2014.0,76000.0,Mercedes-Benz,11.0
Mazda CX5,2022,$ 34 500,16000 կմ,34500.0,2022.0,16000.0,Mazda,3.0
Chevrolet Volt,2016,$ 10 000,400000 կմ,10000.0,2016.0,400000.0,Chevrolet,9.0
Dodge Challenger,2010,$ 15 500,285000 կմ,15500.0,2010.0,285000.0,Dodge,15.0
Mazda 6,2020,$ 19 500,99000 կմ,19500.0,2020.0,99000.0,Mazda,5.0
Mazda CX 30,2022,$ 24 000,20000 կմ,24000.0,2022.0,20000.0,Mazda,3.0
Ford Fusion,2019,$ 3 200,62700 կմ,3200.0,2019.0,62700.0,Ford,6.0
BMW X6,2023,$ 94 000,18000 կմ,94000.0,2023.0,18000.0,BMW,2.0
Lexus LX 570,2014,$ 54 000,166000 կմ,54000.0,2014.0,166000.0,Lexus,11.0
Infiniti QX60,2019,$ 22 000,160000 կմ,22000.0,2019.0,160000.0,Infiniti,6.0
Audi SQ8,2022,$ 90 000,10000 կմ,90000.0,2022.0,10000.0,Audi,3.0
Toyota Sienna,2017,$ 18 500,110000 կմ,18500.0,2017.0,110000.0,Toyota,8.0
Suzuki SX 4,2007,֏ 1 000 000,234000 մղոն,2500.0,2007.0,234000.0,Suzuki,18.0
Mercedes-Benz S 400,2016,$ 45 000,150000 կմ,45000.0,2016.0,150000.0,Mercedes-Benz,9.0
Mercedes-Benz E 350,2010,$ 15 000,150000 կմ,15000.0,2010.0,150000.0,Mercedes-Benz,15.0
Ford Fusion,2014,$ 11 000,106000 կմ,11000.0,2014.0,106000.0,Ford,11.0
Hyundai Accent,2012,$ 7 000,134000 կմ,7000.0,2012.0,134000.0,Hyundai,13.0
Mercedes-Benz CLA 250,2018,֏ 7 250 000,130000 կմ,18125.0,2018.0,130000.0,Mercedes-Benz,7.0
Mercedes-Benz C 240,2003,$ 6 500,300000 կմ,6500.0,2003.0,300000.0,Mercedes-Benz,22.0
Jeep Compass,2019,$ 16 500,133000 կմ,16500.0,2019.0,133000.0,Jeep,6.0
Nissan Note,2018,$ 8 600,50950 կմ,8600.0,2018.0,50950.0,Nissan,7.0
Jaguar XF,2018,$ 19 500,89000 կմ,19500.0,2018.0,89000.0,Jaguar,7.0
Alfa Romeo Stelvio,2020,$ 25 500,31810 կմ,25500.0,2020.0,31810.0,Alfa,5.0
Honda Civic,2019,$ 13 500,170 կմ,13500.0,2019.0,170.0,Honda,6.0
Chevrolet Volt,2018,$ 12 500,103000 կմ,12500.0,2018.0,103000.0,Chevrolet,7.0
Infiniti FX35,2011,$ 13 500,249448 կմ,13500.0,2011.0,249448.0,Infiniti,14.0
